raw_words,task,quadruples
I did like this shoe .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['shoe']}, 'category': 'Shoes#General', 'opinion': {'from': 2, 'to': 3, 'term': ['like']}, 'sentiment': 'POS'}]"
"They 're not at all sheer , however .",ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Bottom#Quality', 'opinion': {'from': 2, 'to': 6, 'term': ['not', 'at', 'all', 'sheer']}, 'sentiment': 'NEG'}]"
"It will keep you warm on chilly spring nights , Amazon has a full line of them , I bought two .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Top#Quality', 'opinion': {'from': 4, 'to': 5, 'term': ['warm']}, 'sentiment': 'POS'}]"
They do run a tiny bit small but with some stretching fit just fine .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Clothing#Size', 'opinion': {'from': 13, 'to': 14, 'term': ['fine']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Clothing#Size', 'opinion': {'from': 3, 'to': 7, 'term': ['a', 'tiny', 'bit', 'small']}, 'sentiment': 'NEG'}]"
Good for about 3-4 hours but I have foot pain so it has to be a good shoe to last that long .,ACOS,"[{'aspect': {'from': 17, 'to': 18, 'term': ['shoe']}, 'category': 'Shoes#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Good']}, 'sentiment': 'POS'}, {'aspect': {'from': 17, 'to': 18, 'term': ['shoe']}, 'category': 'Shoes#Quality', 'opinion': {'from': 16, 'to': 17, 'term': ['good']}, 'sentiment': 'POS'}]"
Works and fits great on my teenage dancer !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Size', 'opinion': {'from': 3, 'to': 4, 'term': ['great']}, 'sentiment': 'POS'}]"
So glad to have read other reviews .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Size', 'opinion': {'from': 0, 'to': 2, 'term': ['So', 'glad']}, 'sentiment': 'POS'}]"
It 's like walking with the sides of your feet falling over a piece of hard rubber .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
Buying more right now .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Top#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Absolutely horrible .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#General', 'opinion': {'from': 0, 'to': 2, 'term': ['Absolutely', 'horrible']}, 'sentiment': 'NEG'}]"
"As for their purpose , I had no problems dancing in them : they were smooth enough to let me spin without issue and gave me traction so I was n't spinning out of control .",ACOS,"[{'aspect': {'from': 11, 'to': 12, 'term': ['them']}, 'category': 'Shoes#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 13, 'to': 14, 'term': ['they']}, 'category': 'Shoes#Quality', 'opinion': {'from': 15, 'to': 17, 'term': ['smooth', 'enough']}, 'sentiment': 'POS'}]"
Absolutely love these !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#General', 'opinion': {'from': 0, 'to': 2, 'term': ['Absolutely', 'love']}, 'sentiment': 'POS'}]"
"They fit true to size ( using Capezio chart ) but some people find it more comfy to order a size up , especially if the waistband bothers you .",ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Bottom#Size', 'opinion': {'from': 2, 'to': 3, 'term': ['true']}, 'sentiment': 'POS'}]"
I love this brand of dance tights !,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['brand']}, 'category': 'Bottom#Brand', 'opinion': {'from': 1, 'to': 2, 'term': ['love']}, 'sentiment': 'POS'}]"
they changed their color .. i 've bought this a lot and light toast is n't the same as it 's been for the past 5 years .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['color']}, 'category': 'Clothing#Looking', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
These tights fit well and feel nice and soft !,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['tights']}, 'category': 'Bottom#Size', 'opinion': {'from': 3, 'to': 4, 'term': ['well']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['tights']}, 'category': 'Bottom#Quality', 'opinion': {'from': 8, 'to': 9, 'term': ['soft']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['tights']}, 'category': 'Bottom#Quality', 'opinion': {'from': 6, 'to': 7, 'term': ['nice']}, 'sentiment': 'POS'}]"
The leather is smooth and soft .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['leather']}, 'category': 'Shoes#Quality', 'opinion': {'from': 5, 'to': 6, 'term': ['soft']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['leather']}, 'category': 'Shoes#Quality', 'opinion': {'from': 3, 'to': 4, 'term': ['smooth']}, 'sentiment': 'POS'}]"
"Both models fit me like the description from Capezio predicted ( one like street shoe size , the other half a size up ) .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['models']}, 'category': 'Shoes#Size', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"( Also show off my muscles well , and some dance tights are too thick to do so ) .",ACOS,"[{'aspect': {'from': 10, 'to': 12, 'term': ['dance', 'tights']}, 'category': 'Bottom#Quality', 'opinion': {'from': 13, 'to': 15, 'term': ['too', 'thick']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Looking', 'opinion': {'from': 6, 'to': 7, 'term': ['well']}, 'sentiment': 'POS'}]"
"Fits perfectly , soft and very comfortable .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Size', 'opinion': {'from': 1, 'to': 2, 'term': ['perfectly']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Quality', 'opinion': {'from': 3, 'to': 4, 'term': ['soft']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Quality', 'opinion': {'from': 5, 'to': 7, 'term': ['very', 'comfortable']}, 'sentiment': 'POS'}]"
"I normally wear a 6 1/2 M , but because several of the reviews said this shoe was narrow , I chose a W and it fits fine .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Size', 'opinion': {'from': 27, 'to': 28, 'term': ['fine']}, 'sentiment': 'POS'}]"
These shoes work really well if you 're going to walk a lot .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['shoes']}, 'category': 'Shoes#Quality', 'opinion': {'from': 3, 'to': 5, 'term': ['really', 'well']}, 'sentiment': 'POS'}]"
They are my everyday go to shoes .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Shoes#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
These tights are perfect .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['tights']}, 'category': 'Bottom#General', 'opinion': {'from': 3, 'to': 4, 'term': ['perfect']}, 'sentiment': 'POS'}]"
"Light suntan , the color I bought , is quite light for dark tan or brown skin color .",ACOS,"[{'aspect': {'from': 0, 'to': 2, 'term': ['Light', 'suntan']}, 'category': 'Clothing#Looking', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
My husband loves these boots .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['boots']}, 'category': 'Shoes#General', 'opinion': {'from': 2, 'to': 3, 'term': ['loves']}, 'sentiment': 'POS'}]"
These are the ones you want to get !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Other than that the shoe looks great with jeans or capri pants !,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['shoe']}, 'category': 'Shoes#Looking', 'opinion': {'from': 6, 'to': 7, 'term': ['great']}, 'sentiment': 'POS'}]"
Hugs the foot comfortably and keeps the toes from sliding out the top .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Quality', 'opinion': {'from': 3, 'to': 4, 'term': ['comfortably']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
money wasted .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
The shimmeriness is awesome - makes your legs look so smooth and young and sexy it 's unreal .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['shimmeriness']}, 'category': 'Bottom#Looking', 'opinion': {'from': 14, 'to': 15, 'term': ['sexy']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['shimmeriness']}, 'category': 'Bottom#Looking', 'opinion': {'from': 3, 'to': 4, 'term': ['awesome']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['shimmeriness']}, 'category': 'Bottom#Looking', 'opinion': {'from': 12, 'to': 13, 'term': ['young']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['shimmeriness']}, 'category': 'Bottom#Looking', 'opinion': {'from': 9, 'to': 11, 'term': ['so', 'smooth']}, 'sentiment': 'POS'}]"
Better than hose .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Better']}, 'sentiment': 'POS'}]"
These pantyhose are very strong .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['pantyhose']}, 'category': 'Bottom#Quality', 'opinion': {'from': 3, 'to': 5, 'term': ['very', 'strong']}, 'sentiment': 'POS'}]"
"This tight are perfect , fits perfect , cover my legs beautiful",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['tight']}, 'category': 'Bottom#General', 'opinion': {'from': 3, 'to': 4, 'term': ['perfect']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['tight']}, 'category': 'Bottom#Looking', 'opinion': {'from': 11, 'to': 12, 'term': ['beautiful']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['tight']}, 'category': 'Bottom#Size', 'opinion': {'from': 6, 'to': 7, 'term': ['perfect']}, 'sentiment': 'POS'}]"
I have had ladies ask me where I got them because they look for comfortable while being attractive .,ACOS,"[{'aspect': {'from': 11, 'to': 12, 'term': ['they']}, 'category': 'Shoes#Looking', 'opinion': {'from': 17, 'to': 18, 'term': ['attractive']}, 'sentiment': 'POS'}, {'aspect': {'from': 11, 'to': 12, 'term': ['they']}, 'category': 'Shoes#Quality', 'opinion': {'from': 14, 'to': 15, 'term': ['comfortable']}, 'sentiment': 'POS'}]"
"Have yet to dance it them - so not really a full review- but the fit nice out of the box , the test will be when I go salsa dancing when my hip heals .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Size', 'opinion': {'from': 16, 'to': 17, 'term': ['nice']}, 'sentiment': 'POS'}]"
I had no discomfort during wear and no soreness after waltzing around for an hour on a hard dance floor .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Quality', 'opinion': {'from': 2, 'to': 4, 'term': ['no', 'discomfort']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Quality', 'opinion': {'from': 7, 'to': 9, 'term': ['no', 'soreness']}, 'sentiment': 'POS'}]"
"and the S/M fits me well in the legs , but from other reviews I knew the waist was going to be small , so I 'm just dealing with it , but very pleased with the color .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Size', 'opinion': {'from': 5, 'to': 6, 'term': ['well']}, 'sentiment': 'POS'}, {'aspect': {'from': 37, 'to': 38, 'term': ['color']}, 'category': 'Clothing#Looking', 'opinion': {'from': 33, 'to': 35, 'term': ['very', 'pleased']}, 'sentiment': 'POS'}]"
Dancer and she loves them .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['them']}, 'category': 'Bottom#General', 'opinion': {'from': 3, 'to': 4, 'term': ['loves']}, 'sentiment': 'POS'}]"
"Liked them , but returned them because of fit .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['them']}, 'category': 'Shoes#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Liked']}, 'sentiment': 'POS'}, {'aspect': {'from': 5, 'to': 6, 'term': ['them']}, 'category': 'Shoes#Size', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
These are just as advertised though maybe just a tad small .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Size', 'opinion': {'from': 7, 'to': 11, 'term': ['just', 'a', 'tad', 'small']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#General', 'opinion': {'from': 2, 'to': 5, 'term': ['just', 'as', 'advertised']}, 'sentiment': 'NEU'}]"
I read the reviews so I ordered the WW but they still feel a little tight .,ACOS,"[{'aspect': {'from': 10, 'to': 11, 'term': ['they']}, 'category': 'Shoes#Size', 'opinion': {'from': 13, 'to': 16, 'term': ['a', 'little', 'tight']}, 'sentiment': 'NEG'}]"
They probably would 've be fine but decided not to reorder .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Shoes#General', 'opinion': {'from': 5, 'to': 6, 'term': ['fine']}, 'sentiment': 'NEU'}]"
It is also very short .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Top#Size', 'opinion': {'from': 3, 'to': 5, 'term': ['very', 'short']}, 'sentiment': 'NEG'}]"
"Why shoe manufacturers change out basic , comfortable styles is beyond me.With its low heel and soft cross straps , the Mimosa is very comfortable .",ACOS,"[{'aspect': {'from': 14, 'to': 15, 'term': ['heel']}, 'category': 'Shoes#Looking', 'opinion': {'from': 13, 'to': 14, 'term': ['low']}, 'sentiment': 'NEG'}, {'aspect': {'from': 21, 'to': 22, 'term': ['Mimosa']}, 'category': 'Shoes#Quality', 'opinion': {'from': 23, 'to': 25, 'term': ['very', 'comfortable']}, 'sentiment': 'POS'}, {'aspect': {'from': 17, 'to': 19, 'term': ['cross', 'straps']}, 'category': 'Shoes#Quality', 'opinion': {'from': 16, 'to': 17, 'term': ['soft']}, 'sentiment': 'POS'}]"
"Wasn't a big deal , I actually like the light grey better .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Top#Looking', 'opinion': {'from': 7, 'to': 8, 'term': ['like']}, 'sentiment': 'POS'}]"
I had ordered a pair for Mothers Day and it 's exactly what I was looking for .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Would viy them again,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['them']}, 'category': 'Clothing#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Flamenco Shoes ... Happy for the fit and performance !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Size', 'opinion': {'from': 3, 'to': 4, 'term': ['Happy']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['performance']}, 'category': 'Shoes#Quality', 'opinion': {'from': 3, 'to': 4, 'term': ['Happy']}, 'sentiment': 'POS'}]"
They will be dancing in these so getting a shoe that is too big is not an option a perfectly fitting shoe is a must ... they run small ... she is only wearing knee highs so they do run small ... the quality is better than the dance studios have locally as we needed for a choir and they are comfy out of the box she said so all is good here ...,ACOS,"[{'aspect': {'from': 43, 'to': 44, 'term': ['quality']}, 'category': 'Shoes#Quality', 'opinion': {'from': 45, 'to': 46, 'term': ['better']}, 'sentiment': 'POS'}, {'aspect': {'from': 59, 'to': 60, 'term': ['they']}, 'category': 'Shoes#Quality', 'opinion': {'from': 61, 'to': 62, 'term': ['comfy']}, 'sentiment': 'POS'}]"
"Last a lot longer , slimming and look great",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Looking', 'opinion': {'from': 5, 'to': 6, 'term': ['slimming']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Quality', 'opinion': {'from': 1, 'to': 4, 'term': ['a', 'lot', 'longer']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Looking', 'opinion': {'from': 8, 'to': 9, 'term': ['great']}, 'sentiment': 'POS'}]"
"Comfortable , nice hieght and affordable .",ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['hieght']}, 'category': 'Shoes#General', 'opinion': {'from': 2, 'to': 3, 'term': ['nice']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Prices', 'opinion': {'from': 5, 'to': 6, 'term': ['affordable']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Quality', 'opinion': {'from': 0, 'to': 1, 'term': ['Comfortable']}, 'sentiment': 'POS'}]"
"Smooth , tanned and shimmery !",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Quality', 'opinion': {'from': 0, 'to': 1, 'term': ['Smooth']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Looking', 'opinion': {'from': 4, 'to': 5, 'term': ['shimmery']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Looking', 'opinion': {'from': 2, 'to': 3, 'term': ['tanned']}, 'sentiment': 'POS'}]"
Garbage .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Socks#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Garbage']}, 'sentiment': 'NEG'}]"
i was surprised how it was see thru on the areas i did n't want it to be .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#General', 'opinion': {'from': 2, 'to': 3, 'term': ['surprised']}, 'sentiment': 'NEG'}]"
I 'm very white and it blended well with my skin tone so very impressed .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
the shoes are comfortable and stable .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['shoes']}, 'category': 'Shoes#Quality', 'opinion': {'from': 5, 'to': 6, 'term': ['stable']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['shoes']}, 'category': 'Shoes#Quality', 'opinion': {'from': 3, 'to': 4, 'term': ['comfortable']}, 'sentiment': 'POS'}]"
great,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#pair', 'opinion': {'from': 0, 'to': 1, 'term': ['great']}, 'sentiment': 'POS'}]"
"Also , shoe mall does not allow free returns .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Service#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
It is a good shirt for the price and does not need ironing if pulled out when the drier is done .,ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['price']}, 'category': 'Top#Prices', 'opinion': {'from': 3, 'to': 4, 'term': ['good']}, 'sentiment': 'POS'}]"
Front toes area too narrow and heel area to large .,ACOS,"[{'aspect': {'from': 0, 'to': 3, 'term': ['Front', 'toes', 'area']}, 'category': 'Shoes#Size', 'opinion': {'from': 3, 'to': 5, 'term': ['too', 'narrow']}, 'sentiment': 'NEG'}, {'aspect': {'from': 6, 'to': 8, 'term': ['heel', 'area']}, 'category': 'Shoes#Size', 'opinion': {'from': 8, 'to': 10, 'term': ['to', 'large']}, 'sentiment': 'NEG'}]"
good for practice not so good for performance .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Looking', 'opinion': {'from': 3, 'to': 6, 'term': ['not', 'so', 'good']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Quality', 'opinion': {'from': 0, 'to': 1, 'term': ['good']}, 'sentiment': 'POS'}]"
It is like wearing a navy colored little pillow under your tired old feet .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Looking', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
I have bought a few pairs in different colors through the years and was always satisfied .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#General', 'opinion': {'from': 14, 'to': 16, 'term': ['always', 'satisfied']}, 'sentiment': 'POS'}]"
"I can wear them now if not doing a lot of walking , but they are lather and will stretch a little , so I 'm happy with them .",ACOS,"[{'aspect': {'from': 28, 'to': 29, 'term': ['them']}, 'category': 'Shoes#General', 'opinion': {'from': 26, 'to': 27, 'term': ['happy']}, 'sentiment': 'POS'}]"
Pretty disappointed because I really wanted to try these out ...,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#General', 'opinion': {'from': 0, 'to': 2, 'term': ['Pretty', 'disappointed']}, 'sentiment': 'NEG'}]"
Not much support and a liitle tight for the wide that I ordered .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Size', 'opinion': {'from': 4, 'to': 7, 'term': ['a', 'liitle', 'tight']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"I 've ordered similar character shoes from other manufacturers and , as long as I size up , they fit beautifully .",ACOS,"[{'aspect': {'from': 18, 'to': 19, 'term': ['they']}, 'category': 'Shoes#Size', 'opinion': {'from': 20, 'to': 21, 'term': ['beautifully']}, 'sentiment': 'POS'}]"
I love these shoes .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['shoes']}, 'category': 'Shoes#pair', 'opinion': {'from': 1, 'to': 2, 'term': ['love']}, 'sentiment': 'POS'}]"
Have them in 3 colors,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['them']}, 'category': 'Clothing#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"Soft , thick and rugged .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#General', 'opinion': {'from': 4, 'to': 5, 'term': ['rugged']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Quality', 'opinion': {'from': 0, 'to': 1, 'term': ['Soft']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Quality', 'opinion': {'from': 2, 'to': 3, 'term': ['thick']}, 'sentiment': 'POS'}]"
"Gift was liked , said to be very comfortable",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#General', 'opinion': {'from': 2, 'to': 3, 'term': ['liked']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Clothing#Quality', 'opinion': {'from': 7, 'to': 9, 'term': ['very', 'comfortable']}, 'sentiment': 'POS'}]"
I wanted navy blue to wear with slacks while the weather is still nice and these fit perfectly the moment I put them on .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Size', 'opinion': {'from': 17, 'to': 18, 'term': ['perfectly']}, 'sentiment': 'POS'}]"
It ran small and the quality was just not there .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['quality']}, 'category': 'Shoes#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Shoes#Size', 'opinion': {'from': 2, 'to': 3, 'term': ['small']}, 'sentiment': 'NEG'}]"
These tights are a drag queens best friend !,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['tights']}, 'category': 'Bottom#General', 'opinion': {'from': 6, 'to': 7, 'term': ['best']}, 'sentiment': 'POS'}]"
these are my favorites ! ! !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#General', 'opinion': {'from': 3, 'to': 4, 'term': ['favorites']}, 'sentiment': 'POS'}]"
"Very shimmery , nice and sturdy .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Looking', 'opinion': {'from': 0, 'to': 2, 'term': ['Very', 'shimmery']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Looking', 'opinion': {'from': 3, 'to': 4, 'term': ['nice']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Bottom#Quality', 'opinion': {'from': 5, 'to': 6, 'term': ['sturdy']}, 'sentiment': 'POS'}]"
But they have one major flaw : the waistband is way too tight .,ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['waistband']}, 'category': 'Bottom#Size', 'opinion': {'from': 11, 'to': 13, 'term': ['too', 'tight']}, 'sentiment': 'NEG'}]"
They fit well and look good and cheaper here than elsewhere .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Clothing#Looking', 'opinion': {'from': 5, 'to': 6, 'term': ['good']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Clothing#Size', 'opinion': {'from': 2, 'to': 3, 'term': ['well']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['They']}, 'category': 'Clothing#Prices', 'opinion': {'from': 7, 'to': 8, 'term': ['cheaper']}, 'sentiment': 'POS'}]"
