raw_words,task,quadruples
one place that i find lacking in chromeos is the settings management .,ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['chromeos']}, 'category': 'OS#DESIGN_FEATURES', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
sleek design .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['design']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 0, 'to': 1, 'term': ['sleek']}, 'sentiment': 'POS'}]"
webpages load quickly .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'SOFTWARE#OPERATION_PERFORMANCE', 'opinion': {'from': 2, 'to': 3, 'term': ['quickly']}, 'sentiment': 'POS'}]"
"overall a decent laptop if not for these problems , also , the laptop has minor screen freezes even while playing low graphical games like league of legends .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': 13, 'to': 14, 'term': ['laptop']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 2, 'to': 3, 'term': ['decent']}, 'sentiment': 'POS'}]"
"i was so excited to buy the asus chromebook , and bought some for my grandchildren .",ACOS,"[{'aspect': {'from': 7, 'to': 9, 'term': ['asus', 'chromebook']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 3, 'to': 4, 'term': ['excited']}, 'sentiment': 'POS'}]"
"nice build quality , very fast and beautiful display .",ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['display']}, 'category': 'DISPLAY#GENERAL', 'opinion': {'from': 5, 'to': 6, 'term': ['fast']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 3, 'term': ['build', 'quality']}, 'category': 'LAPTOP#QUALITY', 'opinion': {'from': 0, 'to': 1, 'term': ['nice']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['display']}, 'category': 'DISPLAY#GENERAL', 'opinion': {'from': 7, 'to': 8, 'term': ['beautiful']}, 'sentiment': 'POS'}]"
"the responses in the faq are wrong , this does not have 16 gb of ram , almost gave it a 1 star bexause of this reason .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['responses']}, 'category': 'SUPPORT#GENERAL', 'opinion': {'from': 6, 'to': 7, 'term': ['wrong']}, 'sentiment': 'NEG'}]"
i don ' t think you ' ll find a better laptop at this price point .,ACOS,"[{'aspect': {'from': 11, 'to': 12, 'term': ['laptop']}, 'category': 'LAPTOP#PRICE', 'opinion': {'from': 2, 'to': 11, 'term': [""'"", 't', 'think', 'you', ""'"", 'll', 'find', 'a', 'better']}, 'sentiment': 'POS'}]"
the battery life ( so far ) is fairly true to the description and has lasted me 8 hours of constant use .,ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['battery', 'life']}, 'category': 'BATTERY#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
the retina screen does an excellent job of not tiring my eyes after a long day of computer work .,ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['retina', 'screen']}, 'category': 'DISPLAY#OPERATION_PERFORMANCE', 'opinion': {'from': 5, 'to': 6, 'term': ['excellent']}, 'sentiment': 'POS'}]"
this is nothing more than an okay laptop to get you through basic work activities .,ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['laptop']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 6, 'to': 7, 'term': ['okay']}, 'sentiment': 'POS'}]"
do not buy this laptop .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['laptop']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
i don ' t have need for the backlit keyboard .,ACOS,"[{'aspect': {'from': 8, 'to': 10, 'term': ['backlit', 'keyboard']}, 'category': 'KEYBOARD#DESIGN_FEATURES', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEU'}]"
"the keyboard is fantastic , but it ' s just a keyboard .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['keyboard']}, 'category': 'KEYBOARD#GENERAL', 'opinion': {'from': 3, 'to': 4, 'term': ['fantastic']}, 'sentiment': 'POS'}]"
could have been a great computer if not for the terrible keyboard construction .,ACOS,"[{'aspect': {'from': 11, 'to': 13, 'term': ['keyboard', 'construction']}, 'category': 'KEYBOARD#QUALITY', 'opinion': {'from': 10, 'to': 11, 'term': ['terrible']}, 'sentiment': 'NEG'}, {'aspect': {'from': 5, 'to': 6, 'term': ['computer']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 4, 'to': 5, 'term': ['great']}, 'sentiment': 'POS'}]"
"it served my needs of web browsing and word processing for a number of years , but its battery life had dwindled and neither the screen nor the processor can match this asus .",ACOS,"[{'aspect': {'from': 25, 'to': 26, 'term': ['screen']}, 'category': 'DISPLAY#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': 28, 'to': 29, 'term': ['processor']}, 'category': 'CPU#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': 18, 'to': 20, 'term': ['battery', 'life']}, 'category': 'BATTERY#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
apparently apple isn ' t even trying anymore .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['apple']}, 'category': 'COMPANY#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
easy to use .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#USABILITY', 'opinion': {'from': 0, 'to': 1, 'term': ['easy']}, 'sentiment': 'POS'}]"
after some googling i realized that the wifi issue was related to bluetooth being on .,ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['wifi']}, 'category': 'PORTS#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
the chromebook seems to be working fine now and my daughter does love it .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['chromebook']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 12, 'to': 13, 'term': ['love']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['chromebook']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 6, 'to': 7, 'term': ['fine']}, 'sentiment': 'POS'}]"
if you ' re big on aesthetics then you ' ll love the look .,ACOS,"[{'aspect': {'from': 13, 'to': 14, 'term': ['look']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 11, 'to': 12, 'term': ['love']}, 'sentiment': 'POS'}]"
i am terribly disappointed with obviously a poor qc by samsung .,ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['qc']}, 'category': 'COMPANY#QUALITY', 'opinion': {'from': 7, 'to': 8, 'term': ['poor']}, 'sentiment': 'NEG'}, {'aspect': {'from': 8, 'to': 9, 'term': ['qc']}, 'category': 'COMPANY#QUALITY', 'opinion': {'from': 3, 'to': 4, 'term': ['disappointed']}, 'sentiment': 'NEG'}]"
"it felt flimsy , but decent .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 5, 'to': 6, 'term': ['decent']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 2, 'to': 3, 'term': ['flimsy']}, 'sentiment': 'NEG'}]"
"that being said , my son loves it .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 6, 'to': 7, 'term': ['loves']}, 'sentiment': 'POS'}]"
this laptop is small and thin for a 15 .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['laptop']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 3, 'to': 4, 'term': ['small']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['laptop']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 5, 'to': 6, 'term': ['thin']}, 'sentiment': 'POS'}]"
"the battery life is incredible and literally lasts all day , not to mention it charges to 100 % in about an hour and a half .",ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['battery', 'life']}, 'category': 'BATTERY#OPERATION_PERFORMANCE', 'opinion': {'from': 4, 'to': 5, 'term': ['incredible']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 3, 'term': ['battery', 'life']}, 'category': 'POWER_SUPPLY#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
two stars because the current laptop i have works great .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['laptop']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 9, 'to': 10, 'term': ['great']}, 'sentiment': 'POS'}]"
screen display is bright and has excellent graphics .,ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['graphics']}, 'category': 'GRAPHICS#GENERAL', 'opinion': {'from': 6, 'to': 7, 'term': ['excellent']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 2, 'term': ['screen', 'display']}, 'category': 'DISPLAY#OPERATION_PERFORMANCE', 'opinion': {'from': 3, 'to': 4, 'term': ['bright']}, 'sentiment': 'POS'}]"
hope to continue to get many more years of use out of it !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
speakers are nice and loud .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['speakers']}, 'category': 'MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'opinion': {'from': 2, 'to': 3, 'term': ['nice']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['speakers']}, 'category': 'MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'opinion': {'from': 4, 'to': 5, 'term': ['loud']}, 'sentiment': 'POS'}]"
i will attempt to return it as i am out of the us right now .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
it is a very good laptop .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 4, 'to': 5, 'term': ['good']}, 'sentiment': 'POS'}]"
"no matter where on earth , you can get your apple product repaired .",ACOS,"[{'aspect': {'from': 10, 'to': 12, 'term': ['apple', 'product']}, 'category': 'SUPPORT#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"i really like the laptop and how fast it is and all the specs but , the internet started dropping only in this laptop .",ACOS,"[{'aspect': {'from': 23, 'to': 24, 'term': ['laptop']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 7, 'to': 8, 'term': ['fast']}, 'sentiment': 'POS'}, {'aspect': {'from': 17, 'to': 18, 'term': ['internet']}, 'category': 'LAPTOP#CONNECTIVITY', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
the screen is very dim however .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['screen']}, 'category': 'DISPLAY#OPERATION_PERFORMANCE', 'opinion': {'from': 4, 'to': 5, 'term': ['dim']}, 'sentiment': 'NEG'}]"
"the machine is easy to use , snappy , and everything the reviewers say .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['machine']}, 'category': 'LAPTOP#USABILITY', 'opinion': {'from': 7, 'to': 8, 'term': ['snappy']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['machine']}, 'category': 'LAPTOP#USABILITY', 'opinion': {'from': 3, 'to': 4, 'term': ['easy']}, 'sentiment': 'POS'}]"
now the start up is failing .,ACOS,"[{'aspect': {'from': 2, 'to': 4, 'term': ['start', 'up']}, 'category': 'OS#OPERATION_PERFORMANCE', 'opinion': {'from': 5, 'to': 6, 'term': ['failing']}, 'sentiment': 'NEG'}]"
- it does slow down noticeably if you ' re doing too much at once .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"6 ` ` screen is big enough to read with ease , yet the item itself is light enough to tote to meetings .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'DISPLAY#DESIGN_FEATURES', 'opinion': {'from': 10, 'to': 11, 'term': ['ease']}, 'sentiment': 'POS'}, {'aspect': {'from': 14, 'to': 15, 'term': ['item']}, 'category': 'LAPTOP#PORTABILITY', 'opinion': {'from': 17, 'to': 18, 'term': ['light']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'DISPLAY#DESIGN_FEATURES', 'opinion': {'from': 5, 'to': 6, 'term': ['big']}, 'sentiment': 'POS'}]"
battery life is fantastic giving me over 8 hours easily with moderate usage .,ACOS,"[{'aspect': {'from': 0, 'to': 2, 'term': ['battery', 'life']}, 'category': 'BATTERY#OPERATION_PERFORMANCE', 'opinion': {'from': 3, 'to': 4, 'term': ['fantastic']}, 'sentiment': 'POS'}]"
this is something to reconsidered if one to buy the chromebook for doing homework and a lot of typing .,ACOS,"[{'aspect': {'from': 10, 'to': 11, 'term': ['chromebook']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEU'}]"
"not only is it a hdd , but its a slow one .",ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['hdd']}, 'category': 'HARD_DISC#OPERATION_PERFORMANCE', 'opinion': {'from': 10, 'to': 11, 'term': ['slow']}, 'sentiment': 'NEG'}]"
"i ' m thinking i got a dud , so i ' ll update this review once i can get it resolved hopefully with a replacement .",ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['dud']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 7, 'to': 8, 'term': ['dud']}, 'sentiment': 'NEG'}]"
2 usb ports and 2 thunderbolt ports on a $ 4500nz laptop ?,ACOS,"[{'aspect': {'from': 5, 'to': 7, 'term': ['thunderbolt', 'ports']}, 'category': 'PORTS#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': 1, 'to': 3, 'term': ['usb', 'ports']}, 'category': 'PORTS#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"this laptop was supposed to be in ` ` like new ` ` condition but unfortunately , it was not .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['laptop']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
i think the battery is just undersized for the amd a12 apu .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['battery']}, 'category': 'BATTERY#DESIGN_FEATURES', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"literally just closing it and opening it up later was a 50 / 50 proposition if it would wake up , or the display would crash , or the disk would crash , or some driver would fail - on a brand new laptop .",ACOS,"[{'aspect': {'from': 29, 'to': 30, 'term': ['disk']}, 'category': 'HARD_DISC#QUALITY', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': 34, 'to': 36, 'term': ['some', 'driver']}, 'category': 'SOFTWARE#QUALITY', 'opinion': {'from': 37, 'to': 38, 'term': ['fail']}, 'sentiment': 'NEG'}, {'aspect': {'from': 23, 'to': 24, 'term': ['display']}, 'category': 'DISPLAY#QUALITY', 'opinion': {'from': 31, 'to': 32, 'term': ['crash']}, 'sentiment': 'NEG'}, {'aspect': {'from': 43, 'to': 44, 'term': ['laptop']}, 'category': 'LAPTOP#QUALITY', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
i seriously love the product but i may have to return it .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['product']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': 4, 'to': 5, 'term': ['product']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 2, 'to': 3, 'term': ['love']}, 'sentiment': 'POS'}]"
"it ' s also very lightweight , so it ' s easy to carry around .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#PORTABILITY', 'opinion': {'from': 11, 'to': 12, 'term': ['easy']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 5, 'to': 6, 'term': ['lightweight']}, 'sentiment': 'POS'}]"
screen maximum brightness is still not bright enough,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['screen']}, 'category': 'DISPLAY#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"this chromebook is easy to use , boot up quickly but it does occasionally crash and a push of the on / off button will quickly reset it .",ACOS,"[{'aspect': {'from': 7, 'to': 9, 'term': ['boot', 'up']}, 'category': 'OS#OPERATION_PERFORMANCE', 'opinion': {'from': 25, 'to': 26, 'term': ['quickly']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['chromebook']}, 'category': 'LAPTOP#USABILITY', 'opinion': {'from': 3, 'to': 4, 'term': ['easy']}, 'sentiment': 'POS'}]"
"keyboard is a bit nicer , not tons .",ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['keyboard']}, 'category': 'KEYBOARD#GENERAL', 'opinion': {'from': 4, 'to': 5, 'term': ['nicer']}, 'sentiment': 'POS'}]"
a little disappointed with the android experience .,ACOS,"[{'aspect': {'from': 5, 'to': 7, 'term': ['android', 'experience']}, 'category': 'SOFTWARE#OPERATION_PERFORMANCE', 'opinion': {'from': 2, 'to': 3, 'term': ['disappointed']}, 'sentiment': 'NEG'}]"
i was able to download all of my games in a quick amount of time too .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#OPERATION_PERFORMANCE', 'opinion': {'from': 11, 'to': 12, 'term': ['quick']}, 'sentiment': 'POS'}]"
"nicely sized , thin and portable , the works .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 0, 'to': 1, 'term': ['nicely']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#PORTABILITY', 'opinion': {'from': 5, 'to': 6, 'term': ['portable']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 3, 'to': 4, 'term': ['thin']}, 'sentiment': 'POS'}]"
this is a great computer .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['computer']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 3, 'to': 4, 'term': ['great']}, 'sentiment': 'POS'}]"
i really like this chromebook .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['chromebook']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 2, 'to': 3, 'term': ['like']}, 'sentiment': 'POS'}]"
daughter school uses chrome for everything .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['chrome']}, 'category': 'SOFTWARE#USABILITY', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
it has everything he wanted and needs .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
then the asus flip c302 came into my life :,ACOS,"[{'aspect': {'from': 2, 'to': 5, 'term': ['asus', 'flip', 'c302']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEU'}]"
"google ' s own services like google docs , drive , and gmail don ' t respond well to touch screen gestures often leaving me in despair .",ACOS,"[{'aspect': {'from': 0, 'to': 5, 'term': ['google', ""'"", 's', 'own', 'services']}, 'category': 'SOFTWARE#DESIGN_FEATURES', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
something wrong with the battery .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['battery']}, 'category': 'BATTERY#QUALITY', 'opinion': {'from': 1, 'to': 2, 'term': ['wrong']}, 'sentiment': 'NEG'}]"
the keyboard on this thing is my favorite part of the computer .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['keyboard']}, 'category': 'KEYBOARD#GENERAL', 'opinion': {'from': 7, 'to': 8, 'term': ['favorite']}, 'sentiment': 'POS'}, {'aspect': {'from': 11, 'to': 12, 'term': ['computer']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 7, 'to': 8, 'term': ['favorite']}, 'sentiment': 'POS'}]"
"wanting something maybe a pinch faster , but more importantly , a flippy touchscreen with google play support .",ACOS,"[{'aspect': {'from': 13, 'to': 14, 'term': ['touchscreen']}, 'category': 'DISPLAY#OPERATION_PERFORMANCE', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"it ' s perfect for school , surfing the web , and watching videos .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 3, 'to': 4, 'term': ['perfect']}, 'sentiment': 'POS'}]"
"thus far , i ' ve loaded a number of games , my password vault , several productivity apps , skype , spotify and some network scanning android apps and they ' ve all worked very well .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'SOFTWARE#OPERATION_PERFORMANCE', 'opinion': {'from': 36, 'to': 37, 'term': ['well']}, 'sentiment': 'POS'}, {'aspect': {'from': 27, 'to': 29, 'term': ['android', 'apps']}, 'category': 'SOFTWARE#OPERATION_PERFORMANCE', 'opinion': {'from': 36, 'to': 37, 'term': ['well']}, 'sentiment': 'POS'}]"
"the computer itself is not bad , the 360 rotation and touch screen feel good .",ACOS,"[{'aspect': {'from': 8, 'to': 10, 'term': ['360', 'rotation']}, 'category': 'HARDWARE#DESIGN_FEATURES', 'opinion': {'from': 14, 'to': 15, 'term': ['good']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['computer']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 4, 'to': 6, 'term': ['not', 'bad']}, 'sentiment': 'NEU'}, {'aspect': {'from': 11, 'to': 13, 'term': ['touch', 'screen']}, 'category': 'DISPLAY#GENERAL', 'opinion': {'from': 14, 'to': 15, 'term': ['good']}, 'sentiment': 'POS'}]"
"also , the batterly life that is reported by industry affiliates is way off .",ACOS,"[{'aspect': {'from': 3, 'to': 5, 'term': ['batterly', 'life']}, 'category': 'BATTERY#QUALITY', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
my review is based on the fact that i got a pretty good value on this when it was selling for $ 200 less than normal .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'LAPTOP#PRICE', 'opinion': {'from': 12, 'to': 13, 'term': ['good']}, 'sentiment': 'POS'}]"
consideration : if you are of average frame and strength then this build will be perfect and the keyboard flex and body is the perfect fit between lightweight and rigidity .,ACOS,"[{'aspect': {'from': 21, 'to': 22, 'term': ['body']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 15, 'to': 16, 'term': ['perfect']}, 'sentiment': 'POS'}, {'aspect': {'from': 21, 'to': 22, 'term': ['body']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 29, 'to': 31, 'term': ['rigidity', '.']}, 'sentiment': 'POS'}, {'aspect': {'from': 21, 'to': 22, 'term': ['body']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 27, 'to': 28, 'term': ['lightweight']}, 'sentiment': 'POS'}, {'aspect': {'from': 12, 'to': 13, 'term': ['build']}, 'category': 'LAPTOP#DESIGN_FEATURES', 'opinion': {'from': 24, 'to': 25, 'term': ['perfect']}, 'sentiment': 'POS'}, {'aspect': {'from': 18, 'to': 19, 'term': ['keyboard']}, 'category': 'KEYBOARD#DESIGN_FEATURES', 'opinion': {'from': 19, 'to': 20, 'term': ['flex']}, 'sentiment': 'POS'}]"
the backlit keyboard is very nice and only comes on in low light .,ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['backlit', 'keyboard']}, 'category': 'KEYBOARD#GENERAL', 'opinion': {'from': 5, 'to': 6, 'term': ['nice']}, 'sentiment': 'POS'}]"
"original order arrived with damaged screen ; however , i contacted amazon and 2 days later i had the replacement .",ACOS,"[{'aspect': {'from': 11, 'to': 12, 'term': ['amazon']}, 'category': 'SUPPORT#QUALITY', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 5, 'to': 6, 'term': ['screen']}, 'category': 'DISPLAY#QUALITY', 'opinion': {'from': 4, 'to': 5, 'term': ['damaged']}, 'sentiment': 'NEG'}]"
the battery is good .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['battery']}, 'category': 'BATTERY#GENERAL', 'opinion': {'from': 3, 'to': 4, 'term': ['good']}, 'sentiment': 'POS'}]"
i purchased this item 7 months ago and i love it .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['item']}, 'category': 'LAPTOP#GENERAL', 'opinion': {'from': 9, 'to': 10, 'term': ['love']}, 'sentiment': 'POS'}]"
great quality computer .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['computer']}, 'category': 'LAPTOP#QUALITY', 'opinion': {'from': 0, 'to': 1, 'term': ['great']}, 'sentiment': 'POS'}]"
this was the second vivobook in a row !,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['vivobook']}, 'category': 'LAPTOP#QUALITY', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
the battery life is great and i love the touchscreen / flip feature .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'DISPLAY#GENERAL', 'opinion': {'from': 7, 'to': 8, 'term': ['love']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 3, 'term': ['battery', 'life']}, 'category': 'BATTERY#GENERAL', 'opinion': {'from': 4, 'to': 5, 'term': ['great']}, 'sentiment': 'POS'}]"
