raw_words,task,quadruples
But good book .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 1, 'to': 2, 'term': ['good']}, 'sentiment': 'POS'}]"
I enjoyed reading this .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 1, 'to': 2, 'term': ['enjoyed']}, 'sentiment': 'POS'}]"
I would especially recommend for anyone thatactually has Cancer & check out Rick Simpson Oil as we have a friend that had Cancer & was sent home to die by Stanford go on Ricks Oil & it'snow 5 years & he continues to be in complete remission .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 2, 'to': 4, 'term': ['especially', 'recommend']}, 'sentiment': 'POS'}]"
"If you are a historian at heart , you will find this book enjoyable reading .",ACOS,"[{'aspect': {'from': 12, 'to': 13, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 13, 'to': 14, 'term': ['enjoyable']}, 'sentiment': 'POS'}]"
"Yes , one could say that this entire series is a 2000+ page character study of Navarre , in addition to a fantasy examination of the struggles between nature and science/technology , but the character study is the most interesting part .",ACOS,"[{'aspect': {'from': 34, 'to': 36, 'term': ['character', 'study']}, 'category': 'Content#Plot', 'opinion': {'from': 38, 'to': 40, 'term': ['most', 'interesting']}, 'sentiment': 'POS'}]"
Camilla 's books are great mysteries .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['mysteries']}, 'category': 'Content#Plot', 'opinion': {'from': 4, 'to': 5, 'term': ['great']}, 'sentiment': 'POS'}]"
Well written and totally intriguing .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': 3, 'to': 5, 'term': ['totally', 'intriguing']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': 0, 'to': 1, 'term': ['Well']}, 'sentiment': 'POS'}]"
"I would recommend his books , all of them , to anyone who loves science-fiction/fantasy books .",ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['books']}, 'category': 'Book#General', 'opinion': {'from': 2, 'to': 3, 'term': ['recommend']}, 'sentiment': 'POS'}]"
Intensely interesting .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 0, 'to': 2, 'term': ['Intensely', 'interesting']}, 'sentiment': 'POS'}]"
"Instead of telling me what cancer is , I instead was told what the weather was like in Boston in 1947 .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
I am actually on the last book of this particular trilogy and am looking forward to seeing what happens in the end .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"Other than that , it was a story line that you would expect from Feist that is sure to lead to an exciting finale .",ACOS,"[{'aspect': {'from': 7, 'to': 9, 'term': ['story', 'line']}, 'category': 'Content#Plot', 'opinion': {'from': 12, 'to': 13, 'term': ['expect']}, 'sentiment': 'POS'}, {'aspect': {'from': 7, 'to': 9, 'term': ['story', 'line']}, 'category': 'Content#Plot', 'opinion': {'from': 22, 'to': 23, 'term': ['exciting']}, 'sentiment': 'POS'}]"
"And it is so well put together-it 's a lengthy book , but easy to follow along-despite the huge number of players and factions that are detailed .",ACOS,"[{'aspect': {'from': 10, 'to': 11, 'term': ['book']}, 'category': 'Content#Plot', 'opinion': {'from': 3, 'to': 5, 'term': ['so', 'well']}, 'sentiment': 'POS'}, {'aspect': {'from': 10, 'to': 11, 'term': ['book']}, 'category': 'Content#Plot', 'opinion': {'from': 13, 'to': 14, 'term': ['easy']}, 'sentiment': 'POS'}, {'aspect': {'from': 10, 'to': 11, 'term': ['book']}, 'category': 'Book#Length', 'opinion': {'from': 26, 'to': 27, 'term': ['detailed']}, 'sentiment': 'POS'}, {'aspect': {'from': 10, 'to': 11, 'term': ['book']}, 'category': 'Book#Length', 'opinion': {'from': 9, 'to': 10, 'term': ['lengthy']}, 'sentiment': 'NEG'}]"
Very interesting history of this disease .,ACOS,"[{'aspect': {'from': 2, 'to': 6, 'term': ['history', 'of', 'this', 'disease']}, 'category': 'Content#Plot', 'opinion': {'from': 0, 'to': 2, 'term': ['Very', 'interesting']}, 'sentiment': 'POS'}]"
"This final book is exhilarating , with complex plot points seemingly resolving , while tattering apart moments later.The book resolves itself extremely well , with a satisfying end of the book ( as opposed to an abrupt end ) .",ACOS,"[{'aspect': {'from': 27, 'to': 28, 'term': ['end']}, 'category': 'Content#Plot', 'opinion': {'from': 26, 'to': 27, 'term': ['satisfying']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 3, 'term': ['final', 'book']}, 'category': 'Book#General', 'opinion': {'from': 4, 'to': 5, 'term': ['exhilarating']}, 'sentiment': 'POS'}, {'aspect': {'from': 18, 'to': 19, 'term': ['book']}, 'category': 'Book#Quality', 'opinion': {'from': 21, 'to': 23, 'term': ['extremely', 'well']}, 'sentiment': 'POS'}]"
"When I actually get time to sit down and read ( Kids , grandkids , Job ) , Kellerman grabs my attention with ease and transports me quickly into Rina and Peter 's adventures .",ACOS,"[{'aspect': {'from': 29, 'to': 34, 'term': ['Rina', 'and', 'Peter', ""'s"", 'adventures']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 18, 'to': 19, 'term': ['Kellerman']}, 'category': 'Book#Author', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Sometimes punctuation is inside quotes ( US usage ) and sometimes outside ( UK usage ) .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['punctuation']}, 'category': 'Book#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"The obvious absurdity of the War on Cancer receives far to much attention , breaks the narrative flow and in my opinion constitutes one long digression.. A little too much human history .",ACOS,"[{'aspect': {'from': 30, 'to': 32, 'term': ['human', 'history']}, 'category': 'Content#Plot', 'opinion': {'from': 27, 'to': 30, 'term': ['little', 'too', 'much']}, 'sentiment': 'NEU'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 1, 'to': 3, 'term': ['obvious', 'absurdity']}, 'sentiment': 'NEG'}]"
If you care about children -read this book .,ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
The patience and profound love this author has for her foster children is unmatched .,ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['author']}, 'category': 'Book#Author', 'opinion': {'from': 13, 'to': 14, 'term': ['unmatched']}, 'sentiment': 'POS'}]"
Excellent as usual .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Excellent']}, 'sentiment': 'POS'}]"
"While I think The Stonecutter is Lckberg 's best work , this one is a captivating read also .",ACOS,"[{'aspect': {'from': 11, 'to': 13, 'term': ['this', 'one']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 3, 'to': 5, 'term': ['The', 'Stonecutter']}, 'category': 'Book#General', 'opinion': {'from': 8, 'to': 9, 'term': ['best']}, 'sentiment': 'POS'}]"
"She liked it , so I bought the whole book .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'None', 'opinion': {'from': 1, 'to': 2, 'term': ['liked']}, 'sentiment': 'POS'}]"
What a sad state of affairs .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Author', 'opinion': {'from': 2, 'to': 3, 'term': ['sad']}, 'sentiment': 'NEG'}]"
"To balance things out.Things I loved about this book : the mystery , the historical events that inspired it and the archaeology thing .",ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 5, 'to': 6, 'term': ['loved']}, 'sentiment': 'POS'}]"
Excellent book that provides both the history of cancer research and treatment coupled with an explanation of basic cancer biology .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Excellent']}, 'sentiment': 'POS'}]"
"For one thing , it 's a feast of life stories and love stories .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
This fourth novel by Camilla Lackberg is another extremely well written grown up mystery set in the cold north of Sweden .,ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['fourth', 'novel']}, 'category': 'Book#Quality', 'opinion': {'from': 8, 'to': 10, 'term': ['extremely', 'well']}, 'sentiment': 'POS'}]"
Very good book on the history of cancer .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 2, 'term': ['Very', 'good']}, 'sentiment': 'POS'}]"
Its about Alexander the Great and I love all things Alexander the Great .,ACOS,"[{'aspect': {'from': 10, 'to': 13, 'term': ['Alexander', 'the', 'Great']}, 'category': 'Content#Characters', 'opinion': {'from': 7, 'to': 8, 'term': ['love']}, 'sentiment': 'POS'}]"
The sisters here provide an insider 's look into this twisted world where children are routinely abused in various ways particularly sexually.Another issue with this cult is that they move around frequently rather than stay in one place .,ACOS,"[{'aspect': {'from': 11, 'to': 12, 'term': ['world']}, 'category': 'Content#Plot', 'opinion': {'from': 10, 'to': 11, 'term': ['twisted']}, 'sentiment': 'NEG'}]"
On number 19 now and hate for them to end .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"I understand that Paul was approached by the publishing company to write a book for the ten year anniversary of Diana 's death.I did not see that it gave any new information about Diana , I believe Paul mentioned everything there was too say in his last book.However I guess he felt obligated to write something.I wish all peace and happinesss for him and his family",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Author', 'opinion': {'from': 60, 'to': 61, 'term': ['happinesss']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Author', 'opinion': {'from': 57, 'to': 59, 'term': ['all', 'peace']}, 'sentiment': 'POS'}]"
"Book three was very wordy , it seemed to me as if the story punch line was extend out too far just to make words or to fill the required , preset , number of pages needed to full the book .",ACOS,"[{'aspect': {'from': 0, 'to': 2, 'term': ['Book', 'three']}, 'category': 'Book#General', 'opinion': {'from': 3, 'to': 5, 'term': ['very', 'wordy']}, 'sentiment': 'NEG'}]"
Some of the plots to solve are who is the mystery body and where is the 48th passenger ? There are lots of twists and turns that make at least the first two-thirds of the book very exciting .,ACOS,"[{'aspect': {'from': 23, 'to': 26, 'term': ['twists', 'and', 'turns']}, 'category': 'Content#Plot', 'opinion': {'from': 36, 'to': 38, 'term': ['very', 'exciting']}, 'sentiment': 'POS'}]"
Love Kellerman !,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['Kellerman']}, 'category': 'Book#Author', 'opinion': {'from': 0, 'to': 1, 'term': ['Love']}, 'sentiment': 'POS'}]"
This true story was so sad what some kids have to go through .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 4, 'to': 6, 'term': ['so', 'sad']}, 'sentiment': 'NEG'}]"
This has been my favorite Camilla Lackberg book to date .,ACOS,"[{'aspect': {'from': 5, 'to': 8, 'term': ['Camilla', 'Lackberg', 'book']}, 'category': 'Book#General', 'opinion': {'from': 4, 'to': 5, 'term': ['favorite']}, 'sentiment': 'POS'}]"
"Just about anyone who 's ever even watched an episode of Law & Order could have explained to Ms. Kellerman the evidentiary concept of marital privilege/disqualification , and that it has nothing to do with the Fifth Amendment.I 've given up on expecting great writing and insightful character development .",ACOS,"[{'aspect': {'from': 44, 'to': 45, 'term': ['writing']}, 'category': 'Book#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': 47, 'to': 48, 'term': ['character']}, 'category': 'Content#Characters', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
Cathy Glass is very famous in the UK and is becoming so in the USA .,ACOS,"[{'aspect': {'from': 0, 'to': 2, 'term': ['Cathy', 'Glass']}, 'category': 'Book#Author', 'opinion': {'from': 3, 'to': 5, 'term': ['very', 'famous']}, 'sentiment': 'POS'}]"
"I did like how passionate many of the people were about the subject though , especially Ibrahim , who I wanted to see more of.While this book was n't the greatest I 've ever read , it was n't bad , and I might give Adams ' other books a go .",ACOS,"[{'aspect': {'from': 26, 'to': 27, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 27, 'to': 31, 'term': ['was', ""n't"", 'the', 'greatest']}, 'sentiment': 'NEU'}]"
The number of pages could have been cut in half .,ACOS,"[{'aspect': {'from': 1, 'to': 4, 'term': ['number', 'of', 'pages']}, 'category': 'Book#Length', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
I loved all the Campion series and this book is one of the best .,ACOS,"[{'aspect': {'from': 4, 'to': 6, 'term': ['Campion', 'series']}, 'category': 'Book#General', 'opinion': {'from': 1, 'to': 2, 'term': ['loved']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 13, 'to': 14, 'term': ['best']}, 'sentiment': 'POS'}]"
"It took me a while to become engrossed in the story , but once I was , I wanted to read to the end .",ACOS,"[{'aspect': {'from': 10, 'to': 11, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 18, 'to': 19, 'term': ['wanted']}, 'sentiment': 'POS'}, {'aspect': {'from': 10, 'to': 11, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"Shelf worthy , outstanding , very well done",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 3, 'to': 4, 'term': ['outstanding']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 5, 'to': 7, 'term': ['very', 'well']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 1, 'to': 2, 'term': ['worthy']}, 'sentiment': 'POS'}]"
Great companion piece to the 3-part PBS documentary of the same title .,ACOS,"[{'aspect': {'from': 5, 'to': 8, 'term': ['3-part', 'PBS', 'documentary']}, 'category': 'Derivatives#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Great']}, 'sentiment': 'POS'}]"
There is one really big error in the book but it doesn't ruin the story .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['error']}, 'category': 'Book#Quality', 'opinion': {'from': 3, 'to': 5, 'term': ['really', 'big']}, 'sentiment': 'NEG'}, {'aspect': {'from': 5, 'to': 6, 'term': ['error']}, 'category': 'Book#Quality', 'opinion': {'from': 11, 'to': 13, 'term': [""doesn't"", 'ruin']}, 'sentiment': 'NEU'}]"
I have read a couple of Lackberg 's books now and I do like them .,ACOS,"[{'aspect': {'from': 6, 'to': 9, 'term': ['Lackberg', ""'s"", 'books']}, 'category': 'Book#General', 'opinion': {'from': 13, 'to': 14, 'term': ['like']}, 'sentiment': 'POS'}]"
If you like Feist you will like this book very good .,ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 6, 'to': 7, 'term': ['like']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 9, 'to': 11, 'term': ['very', 'good']}, 'sentiment': 'POS'}]"
"My sympathy for my oncologist 's hesitance grew to a tolerable level when I read Mukherjee 's chapter on the rise + fall of stem cell transplants for breast Cancer.l recommend this book to cancer patients who have read > 150 pubmed articles , and need an oncology history overview to put in context all the disparate pubmed articles .",ACOS,"[{'aspect': {'from': 32, 'to': 33, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 30, 'to': 31, 'term': ['recommend']}, 'sentiment': 'POS'}, {'aspect': {'from': 15, 'to': 18, 'term': ['Mukherjee', ""'s"", 'chapter']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Now I have decided to read all of her books in the order she wrote them.Camilla Lackberg now has a fervent fan in me .,ACOS,"[{'aspect': {'from': 15, 'to': 17, 'term': ['them.Camilla', 'Lackberg']}, 'category': 'Book#Author', 'opinion': {'from': 20, 'to': 22, 'term': ['fervent', 'fan']}, 'sentiment': 'POS'}]"
The dialogue used when they were in the book was so bad at times I thought maybe the translation was the problem .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['dialogue']}, 'category': 'Content#Plot', 'opinion': {'from': 10, 'to': 12, 'term': ['so', 'bad']}, 'sentiment': 'NEG'}]"
"She facilitates our passage with anecdotes , experiences , and conversations with players big and small .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Author', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
It is interesting to learn more about Jewish traditions while digesting police procedure .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 2, 'to': 3, 'term': ['interesting']}, 'sentiment': 'POS'}]"
"I enjoyed the overall story , and the writing of Robin Hobb .",ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 1, 'to': 2, 'term': ['enjoyed']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 10, 'term': ['writing', 'of']}, 'category': 'Book#Quality', 'opinion': {'from': 1, 'to': 2, 'term': ['enjoyed']}, 'sentiment': 'POS'}, {'aspect': {'from': 10, 'to': 12, 'term': ['Robin', 'Hobb']}, 'category': 'Book#Quality', 'opinion': {'from': 1, 'to': 2, 'term': ['enjoyed']}, 'sentiment': 'POS'}]"
Comilla Lackberg has hit her stride after a slightly less than rewarding first novel .,ACOS,"[{'aspect': {'from': 0, 'to': 2, 'term': ['Comilla', 'Lackberg']}, 'category': 'Book#Author', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
It is another sad story of how horrible children can be treated .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 7, 'to': 8, 'term': ['horrible']}, 'sentiment': 'NEG'}, {'aspect': {'from': 4, 'to': 5, 'term': ['story']}, 'category': 'Content#Plot', 'opinion': {'from': 3, 'to': 4, 'term': ['sad']}, 'sentiment': 'NEG'}]"
Highly recommended if you liked her others .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 2, 'term': ['Highly', 'recommended']}, 'sentiment': 'POS'}]"
I can not wait for her next novel .,ACOS,"[{'aspect': {'from': 6, 'to': 8, 'term': ['next', 'novel']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
I 'll definitely get the next one .,ACOS,"[{'aspect': {'from': 5, 'to': 7, 'term': ['next', 'one']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Best book I 've read in a long while and I read a lot .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Best']}, 'sentiment': 'POS'}]"
"Parts are difficult going for the layman , but much of it is written clearly enough for a non-medical person to understand .",ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Parts']}, 'category': 'Content#Plot', 'opinion': {'from': 2, 'to': 3, 'term': ['difficult']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': 14, 'to': 15, 'term': ['clearly']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"This book was recommended by a dear friend and colleague , Dr. John Eckenrode .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 3, 'to': 4, 'term': ['recommended']}, 'sentiment': 'POS'}]"
"While not a perfect literary book , it is an excellent account of three girls growing up in a truly sick environment .",ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 1, 'to': 4, 'term': ['not', 'a', 'perfect']}, 'sentiment': 'NEU'}, {'aspect': {'from': 11, 'to': 15, 'term': ['account', 'of', 'three', 'girls']}, 'category': 'Content#Plot', 'opinion': {'from': 10, 'to': 11, 'term': ['excellent']}, 'sentiment': 'POS'}, {'aspect': {'from': 21, 'to': 22, 'term': ['environment']}, 'category': 'Content#Plot', 'opinion': {'from': 20, 'to': 21, 'term': ['sick']}, 'sentiment': 'NEG'}]"
I have read everything by Robin Hobb and this is my least favourite trilogy .,ACOS,"[{'aspect': {'from': 13, 'to': 14, 'term': ['trilogy']}, 'category': 'Book#General', 'opinion': {'from': 11, 'to': 13, 'term': ['least', 'favourite']}, 'sentiment': 'NEG'}]"
High recommended for anyone interest in the history of cancer .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': 0, 'to': 2, 'term': ['High', 'recommended']}, 'sentiment': 'POS'}]"
History comes to life .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"There is plenty of action , but the author presents some of the action in a very disjointed manner , jumping from situation 1 to situation 2 to situation 3 and back again very quickly , ruining some of the continuity of the action .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#Quality', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}, {'aspect': {'from': 8, 'to': 9, 'term': ['author']}, 'category': 'Book#Author', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
"The Emperor ... will naturally attract readers trying to understand cancer but should also be read by all care givers and , as a group , by historians .",ACOS,"[{'aspect': {'from': 0, 'to': 2, 'term': ['The', 'Emperor']}, 'category': 'Book#General', 'opinion': {'from': 12, 'to': 13, 'term': ['should']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 2, 'term': ['The', 'Emperor']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"I have n't read much non-fiction , and I 've certainly never read a medical non-fiction book , but I loved this book .",ACOS,"[{'aspect': {'from': 22, 'to': 23, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 20, 'to': 21, 'term': ['loved']}, 'sentiment': 'POS'}]"
"I take my hat of to Cathy who is a very special lady to have taken care of this very disturbed little girl , she was very lucky to have had you in her life , its sad that she has such permenant damage and will never really function as a normal adult one day .",ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['Cathy']}, 'category': 'Book#Author', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 22, 'to': 23, 'term': ['girl']}, 'category': 'Content#Characters', 'opinion': {'from': 19, 'to': 21, 'term': ['very', 'disturbed']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'None', 'opinion': {'from': 37, 'to': 38, 'term': ['sad']}, 'sentiment': 'NEG'}, {'aspect': {'from': 6, 'to': 7, 'term': ['Cathy']}, 'category': 'Book#Author', 'opinion': {'from': 10, 'to': 12, 'term': ['very', 'special']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 26, 'to': 28, 'term': ['very', 'lucky']}, 'sentiment': 'POS'}]"
This was both interesting and a real brain teaser .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 3, 'to': 4, 'term': ['interesting']}, 'sentiment': 'POS'}]"
"It 's an exciting , fast paced read with lots of interesting detail and even descriptions of Jewish and Mexican food and rituals .",ACOS,"[{'aspect': {'from': 12, 'to': 13, 'term': ['detail']}, 'category': 'Content#Plot', 'opinion': {'from': 11, 'to': 12, 'term': ['interesting']}, 'sentiment': 'POS'}, {'aspect': {'from': 7, 'to': 8, 'term': ['read']}, 'category': 'Book#General', 'opinion': {'from': 3, 'to': 4, 'term': ['exciting']}, 'sentiment': 'POS'}, {'aspect': {'from': 12, 'to': 13, 'term': ['detail']}, 'category': 'Content#Plot', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 7, 'to': 8, 'term': ['read']}, 'category': 'Book#Quality', 'opinion': {'from': 5, 'to': 7, 'term': ['fast', 'paced']}, 'sentiment': 'NEU'}]"
"I you or anyone you know has or has had cancer , I highly recommned this book .",ACOS,"[{'aspect': {'from': 16, 'to': 17, 'term': ['book']}, 'category': 'Book#General', 'opinion': {'from': 13, 'to': 15, 'term': ['highly', 'recommned']}, 'sentiment': 'POS'}]"
I was surprised to find that people are still living in cults .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 2, 'to': 3, 'term': ['surprised']}, 'sentiment': 'NEG'}]"
"Yes , it changed the way I think about cancer but it also changed the way I think about morbidity and medicine in general .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Book#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"Was definitely difficult to read this.The physical , sexual , mental and emotional abuse these children endured is astounding .",ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['this.The']}, 'category': 'Book#General', 'opinion': {'from': 2, 'to': 3, 'term': ['difficult']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Content#Plot', 'opinion': {'from': 18, 'to': 19, 'term': ['astounding']}, 'sentiment': 'NEG'}]"
