raw_words,task,quadruples
"Everything we needed was in the apartment including iron , bath towels , soap , etc .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"Gloria was very responsive and gave us great guidance to our questions , and the flat was amazing with really cozy atmosphere .",ACOS,"[{'aspect': {'from': 15, 'to': 16, 'term': ['flat']}, 'category': 'Hotel#General', 'opinion': {'from': 17, 'to': 18, 'term': ['amazing']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Gloria']}, 'category': 'Service#General', 'opinion': {'from': 2, 'to': 4, 'term': ['very', 'responsive']}, 'sentiment': 'POS'}, {'aspect': {'from': 21, 'to': 22, 'term': ['atmosphere']}, 'category': 'Hotel#General', 'opinion': {'from': 19, 'to': 21, 'term': ['really', 'cozy']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['guidance']}, 'category': 'Service#General', 'opinion': {'from': 7, 'to': 8, 'term': ['great']}, 'sentiment': 'POS'}]"
We had an exceptional stay at the Pvt Tree Top room .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 3, 'to': 4, 'term': ['exceptional']}, 'sentiment': 'POS'}]"
My boyfriend and I stayed here for a little over a week and this place was fantastic .,ACOS,"[{'aspect': {'from': 14, 'to': 15, 'term': ['place']}, 'category': 'Hotel#General', 'opinion': {'from': 16, 'to': 17, 'term': ['fantastic']}, 'sentiment': 'POS'}]"
"The apartment is spacious , clean and and quiet .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['apartment']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 5, 'to': 6, 'term': ['clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['apartment']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 3, 'to': 4, 'term': ['spacious']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['apartment']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 8, 'to': 9, 'term': ['quiet']}, 'sentiment': 'POS'}]"
"Only negative was the steps outside , they are very steep and carrying bags up and down was a bit difficult but certainly not a deterrent .",ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['steps']}, 'category': 'Room_Amenities#General', 'opinion': {'from': 1, 'to': 2, 'term': ['negative']}, 'sentiment': 'NEG'}, {'aspect': {'from': 4, 'to': 5, 'term': ['steps']}, 'category': 'Room_Amenities#Design_features', 'opinion': {'from': 9, 'to': 11, 'term': ['very', 'steep']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['steps']}, 'category': 'Room_Amenities#General', 'opinion': {'from': 18, 'to': 21, 'term': ['a', 'bit', 'difficult']}, 'sentiment': 'NEG'}, {'aspect': {'from': 4, 'to': 5, 'term': ['steps']}, 'category': 'Room_Amenities#General', 'opinion': {'from': 23, 'to': 26, 'term': ['not', 'a', 'deterrent']}, 'sentiment': 'NEG'}]"
"Roommates were very interesitng , friendly and intellectual people too .",ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Roommates']}, 'category': 'Location#General', 'opinion': {'from': 7, 'to': 8, 'term': ['intellectual']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Roommates']}, 'category': 'Location#General', 'opinion': {'from': 2, 'to': 4, 'term': ['very', 'interesitng']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Roommates']}, 'category': 'Location#General', 'opinion': {'from': 5, 'to': 6, 'term': ['friendly']}, 'sentiment': 'POS'}]"
It was a pleasure to stay in her home !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 3, 'to': 4, 'term': ['pleasure']}, 'sentiment': 'POS'}]"
"Unfortunately , like Jennifer in a previous comment , I am unable to give a positive review of our stay at Gloria 's place .",ACOS,"[{'aspect': {'from': 21, 'to': 24, 'term': ['Gloria', ""'s"", 'place']}, 'category': 'Hotel#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
It seemed like I needed to tip-toe around the house as not to disturb anyone .,ACOS,"[{'aspect': {'from': 9, 'to': 10, 'term': ['house']}, 'category': 'Hotel#Comfort', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'NEG'}]"
Keyless entry made for a very easy check-in and check-out .,ACOS,"[{'aspect': {'from': 9, 'to': 10, 'term': ['check-out']}, 'category': 'Service#General', 'opinion': {'from': 5, 'to': 7, 'term': ['very', 'easy']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Keyless']}, 'category': 'Service#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 7, 'to': 8, 'term': ['check-in']}, 'category': 'Service#General', 'opinion': {'from': 5, 'to': 7, 'term': ['very', 'easy']}, 'sentiment': 'POS'}]"
It has a charming old character .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 3, 'to': 4, 'term': ['charming']}, 'sentiment': 'POS'}]"
Penny was a great hostess ! !,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Penny']}, 'category': 'Service#General', 'opinion': {'from': 3, 'to': 4, 'term': ['great']}, 'sentiment': 'POS'}]"
Definitely an absolutely amazing place for the price !,ACOS,"[{'aspect': {'from': 7, 'to': 8, 'term': ['price']}, 'category': 'Hotel#Prices', 'opinion': {'from': 2, 'to': 4, 'term': ['absolutely', 'amazing']}, 'sentiment': 'POS'}]"
I 'd definitely recommend a stay here .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 2, 'to': 4, 'term': ['definitely', 'recommend']}, 'sentiment': 'POS'}]"
It is walking distance to Whole foods etc and I felt comfortable walking by myself at night .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': 11, 'to': 12, 'term': ['comfortable']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Easy location for conferences .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Easy']}, 'sentiment': 'POS'}]"
I would highly recommend this place .,ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['place']}, 'category': 'Hotel#General', 'opinion': {'from': 2, 'to': 4, 'term': ['highly', 'recommend']}, 'sentiment': 'POS'}]"
You will not be disappointed if you stay here !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 2, 'to': 5, 'term': ['not', 'be', 'disappointed']}, 'sentiment': 'NEG'}]"
"Their home is charming , clean and at a walking distance from the airport T station which is very convenient .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['home']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 5, 'to': 6, 'term': ['clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['home']}, 'category': 'Hotel#General', 'opinion': {'from': 3, 'to': 4, 'term': ['charming']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['home']}, 'category': 'Location#General', 'opinion': {'from': 18, 'to': 20, 'term': ['very', 'convenient']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['home']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Very comfortable and clean rooms in a quiet neighborhood near Harvard Business School .,ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['neighborhood']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['neighborhood']}, 'category': 'Location#General', 'opinion': {'from': 7, 'to': 8, 'term': ['quiet']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['rooms']}, 'category': 'Rooms#Comfort', 'opinion': {'from': 0, 'to': 2, 'term': ['Very', 'comfortable']}, 'sentiment': 'POS'}, {'aspect': {'from': 4, 'to': 5, 'term': ['rooms']}, 'category': 'Rooms#Cleanliness', 'opinion': {'from': 3, 'to': 4, 'term': ['clean']}, 'sentiment': 'POS'}]"
Terry was awesome and very accommodating to us .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Terry']}, 'category': 'Service#General', 'opinion': {'from': 2, 'to': 3, 'term': ['awesome']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Terry']}, 'category': 'Service#General', 'opinion': {'from': 4, 'to': 6, 'term': ['very', 'accommodating']}, 'sentiment': 'POS'}]"
The apartment was incredibly clean and we had everything we needed right there .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['apartment']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 3, 'to': 5, 'term': ['incredibly', 'clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['apartment']}, 'category': 'Hotel#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"There 's great security at the building ( 24/7 concierge ) , and it 's just top notch in every regard .",ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['building']}, 'category': 'Location#General', 'opinion': {'from': 3, 'to': 4, 'term': ['security']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 16, 'to': 18, 'term': ['top', 'notch']}, 'sentiment': 'POS'}]"
"Penny and her son , as hosts , were warm and inviting , courteous and respectful , and just genuinely generous .",ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['hosts']}, 'category': 'Service#General', 'opinion': {'from': 15, 'to': 16, 'term': ['respectful']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 7, 'term': ['hosts']}, 'category': 'Service#General', 'opinion': {'from': 9, 'to': 10, 'term': ['warm']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 7, 'term': ['hosts']}, 'category': 'Service#General', 'opinion': {'from': 13, 'to': 14, 'term': ['courteous']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 7, 'term': ['hosts']}, 'category': 'Service#General', 'opinion': {'from': 11, 'to': 12, 'term': ['inviting']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 7, 'term': ['hosts']}, 'category': 'Service#General', 'opinion': {'from': 19, 'to': 21, 'term': ['genuinely', 'generous']}, 'sentiment': 'POS'}]"
Todd has a great location in a quiet residential neighborhood within walking distance of the Harvard Business School and is almost new .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 3, 'to': 4, 'term': ['great']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 10, 'term': ['residential', 'neighborhood']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 10, 'term': ['residential', 'neighborhood']}, 'category': 'Location#General', 'opinion': {'from': 7, 'to': 8, 'term': ['quiet']}, 'sentiment': 'POS'}]"
Breakfast every morning is a really nice touch .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Breakfast']}, 'category': 'Food_Drinks#Quality', 'opinion': {'from': 5, 'to': 7, 'term': ['really', 'nice']}, 'sentiment': 'POS'}]"
Thanks so much Penny !,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['Penny']}, 'category': 'Service#General', 'opinion': {'from': 0, 'to': 3, 'term': ['Thanks', 'so', 'much']}, 'sentiment': 'POS'}]"
"Also if you have issues with stairs , may not be the ideal place , but otherwise PERFECT .",ACOS,"[{'aspect': {'from': 6, 'to': 7, 'term': ['stairs']}, 'category': 'Room_Amenities#General', 'opinion': {'from': 9, 'to': 13, 'term': ['not', 'be', 'the', 'ideal']}, 'sentiment': 'NEG'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 17, 'to': 18, 'term': ['PERFECT']}, 'sentiment': 'POS'}]"
Cozy and well stocked .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 0, 'to': 1, 'term': ['Cozy']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 2, 'to': 4, 'term': ['well', 'stocked']}, 'sentiment': 'POS'}]"
Absolutely perfect location !,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 2, 'term': ['Absolutely', 'perfect']}, 'sentiment': 'POS'}]"
I do n't think there is a better location to stay at in Boston .,ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 7, 'to': 8, 'term': ['better']}, 'sentiment': 'POS'}]"
Penny was a wonderful host and was incredibly helpful .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Penny']}, 'category': 'Service#General', 'opinion': {'from': 3, 'to': 4, 'term': ['wonderful']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Penny']}, 'category': 'Service#General', 'opinion': {'from': 7, 'to': 9, 'term': ['incredibly', 'helpful']}, 'sentiment': 'POS'}]"
They offer a private entrance and easily walkable to the transit system .,ACOS,"[{'aspect': {'from': 3, 'to': 5, 'term': ['private', 'entrance']}, 'category': 'Location#General', 'opinion': {'from': 6, 'to': 7, 'term': ['easily']}, 'sentiment': 'POS'}]"
We could n't have asked for a better stay and we will surely be back !,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 7, 'to': 8, 'term': ['better']}, 'sentiment': 'POS'}]"
This place is stunning and Gloria showed us great hospitality !,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Hotel#General', 'opinion': {'from': 3, 'to': 4, 'term': ['stunning']}, 'sentiment': 'POS'}, {'aspect': {'from': 9, 'to': 10, 'term': ['hospitality']}, 'category': 'Service#General', 'opinion': {'from': 8, 'to': 9, 'term': ['great']}, 'sentiment': 'POS'}]"
The flat was just as described if not better and the location is perfect .,ACOS,"[{'aspect': {'from': 11, 'to': 12, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 13, 'to': 14, 'term': ['perfect']}, 'sentiment': 'POS'}]"
Terry 's recommendations were fantastic !,ACOS,"[{'aspect': {'from': 0, 'to': 3, 'term': ['Terry', ""'s"", 'recommendations']}, 'category': 'Service#General', 'opinion': {'from': 4, 'to': 5, 'term': ['fantastic']}, 'sentiment': 'POS'}]"
There was coffee waiting for us downstairs every morning and we were welcome to anything in the fridge .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Service#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
The locks and everything were set up well so coming and going was easy .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 7, 'to': 8, 'term': ['well']}, 'sentiment': 'POS'}, {'aspect': {'from': 9, 'to': 12, 'term': ['coming', 'and', 'going']}, 'category': 'Location#General', 'opinion': {'from': 13, 'to': 14, 'term': ['easy']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['locks']}, 'category': 'Room_Amenities#Design_features', 'opinion': {'from': 7, 'to': 8, 'term': ['well']}, 'sentiment': 'POS'}]"
It was our first Air BnB experience in the US and it turned out exceptionally well .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 14, 'to': 16, 'term': ['exceptionally', 'well']}, 'sentiment': 'POS'}]"
Like it very much .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Like']}, 'sentiment': 'POS'}]"
"The space is clean and comfortable , and you ca n't beat the location .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['space']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 3, 'to': 4, 'term': ['clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 13, 'to': 14, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 9, 'to': 12, 'term': ['ca', ""n't"", 'beat']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['space']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 5, 'to': 6, 'term': ['comfortable']}, 'sentiment': 'POS'}]"
Great roof patio with views .,ACOS,"[{'aspect': {'from': 1, 'to': 3, 'term': ['roof', 'patio']}, 'category': 'Room_Amenities#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Great']}, 'sentiment': 'POS'}]"
Very convenient location .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 2, 'term': ['Very', 'convenient']}, 'sentiment': 'POS'}]"
"Location of the building itself is perfect , perched at the top of Beacon Hill you can literally walk everywhere which makes for a very enjoyable way to discover Boston .",ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Location']}, 'category': 'Location#General', 'opinion': {'from': 24, 'to': 26, 'term': ['very', 'enjoyable']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Location']}, 'category': 'Location#General', 'opinion': {'from': 6, 'to': 7, 'term': ['perfect']}, 'sentiment': 'POS'}]"
It 's very convenient and the check-in process was smooth .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 2, 'to': 4, 'term': ['very', 'convenient']}, 'sentiment': 'POS'}, {'aspect': {'from': 6, 'to': 8, 'term': ['check-in', 'process']}, 'category': 'Service#General', 'opinion': {'from': 9, 'to': 10, 'term': ['smooth']}, 'sentiment': 'POS'}]"
Very quaint little room .,ACOS,"[{'aspect': {'from': 3, 'to': 4, 'term': ['room']}, 'category': 'Rooms#Design_features', 'opinion': {'from': 1, 'to': 2, 'term': ['quaint']}, 'sentiment': 'POS'}]"
Gloria was very prompt to respond to any questions we had and she met us at the house when we got there to show us around .,ACOS,"[{'aspect': {'from': 0, 'to': 1, 'term': ['Gloria']}, 'category': 'Service#General', 'opinion': {'from': 2, 'to': 4, 'term': ['very', 'prompt']}, 'sentiment': 'POS'}]"
Valerie and Jason were wonderful .,ACOS,"[{'aspect': {'from': 0, 'to': 3, 'term': ['Valerie', 'and', 'Jason']}, 'category': 'Service#General', 'opinion': {'from': 4, 'to': 5, 'term': ['wonderful']}, 'sentiment': 'POS'}]"
"This is such a lovely home , and she set up a crib and high chair for our baby .",ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['home']}, 'category': 'Hotel#General', 'opinion': {'from': 4, 'to': 5, 'term': ['lovely']}, 'sentiment': 'POS'}]"
Valerie 's place is spotless with a wonderful kitchen .,ACOS,"[{'aspect': {'from': 0, 'to': 3, 'term': ['Valerie', ""'s"", 'place']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 4, 'to': 5, 'term': ['spotless']}, 'sentiment': 'POS'}, {'aspect': {'from': 8, 'to': 9, 'term': ['kitchen']}, 'category': 'Rooms#General', 'opinion': {'from': 7, 'to': 8, 'term': ['wonderful']}, 'sentiment': 'POS'}]"
"This house is soooo great , clean and cozy .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['house']}, 'category': 'Hotel#General', 'opinion': {'from': 3, 'to': 5, 'term': ['soooo', 'great']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['house']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 6, 'to': 7, 'term': ['clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['house']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 8, 'to': 9, 'term': ['cozy']}, 'sentiment': 'POS'}]"
Very nice neighborhood and close to the Charles River and some good bakeries and coffee shops .,ACOS,"[{'aspect': {'from': 2, 'to': 3, 'term': ['neighborhood']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 2, 'term': ['Very', 'nice']}, 'sentiment': 'POS'}, {'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Wonderful time here : ),ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Wonderful']}, 'sentiment': 'POS'}]"
This location is convenient .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 3, 'to': 4, 'term': ['convenient']}, 'sentiment': 'POS'}]"
Valerie and Jason seemed to anticipate my every need .,ACOS,"[{'aspect': {'from': 0, 'to': 3, 'term': ['Valerie', 'and', 'Jason']}, 'category': 'Service#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Would recommend to a friend .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Service#General', 'opinion': {'from': 1, 'to': 2, 'term': ['recommend']}, 'sentiment': 'POS'}]"
Communication with Terry worked very smoothly .,ACOS,"[{'aspect': {'from': 0, 'to': 3, 'term': ['Communication', 'with', 'Terry']}, 'category': 'Service#General', 'opinion': {'from': 4, 'to': 6, 'term': ['very', 'smoothly']}, 'sentiment': 'POS'}]"
The location is convenient from the airport and downtown .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 3, 'to': 4, 'term': ['convenient']}, 'sentiment': 'POS'}]"
"This apartment is in the heart of the city minutes walk from Boston common , the freedom trail , Quincy markets etc .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['apartment']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
"The location is fabulous and we had everything we needed , even access to a washer and dryer .",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Hotel#General', 'opinion': {'from': 3, 'to': 4, 'term': ['fabulous']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Hotel#Design_features', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Kama was am amazing host - having the house clean and ready for my parents arrival .,ACOS,"[{'aspect': {'from': 8, 'to': 9, 'term': ['house']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 9, 'to': 10, 'term': ['clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Kama']}, 'category': 'Service#General', 'opinion': {'from': 11, 'to': 12, 'term': ['ready']}, 'sentiment': 'POS'}, {'aspect': {'from': 0, 'to': 1, 'term': ['Kama']}, 'category': 'Service#General', 'opinion': {'from': 3, 'to': 4, 'term': ['amazing']}, 'sentiment': 'POS'}]"
Big recommendation .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 0, 'to': 2, 'term': ['Big', 'recommendation']}, 'sentiment': 'POS'}]"
"The place was spacious and homey , and a short walk to the train !",ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 3, 'to': 4, 'term': ['spacious']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Hotel#Comfort', 'opinion': {'from': 5, 'to': 6, 'term': ['homey']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Todd 's place is very tidy with the simple check-in .,ACOS,"[{'aspect': {'from': 0, 'to': 3, 'term': ['Todd', ""'s"", 'place']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 4, 'to': 6, 'term': ['very', 'tidy']}, 'sentiment': 'POS'}, {'aspect': {'from': 9, 'to': 10, 'term': ['check-in']}, 'category': 'Service#General', 'opinion': {'from': 8, 'to': 9, 'term': ['simple']}, 'sentiment': 'POS'}]"
Valerie & Jason 's home was very nice .,ACOS,"[{'aspect': {'from': 0, 'to': 5, 'term': ['Valerie', '&', 'Jason', ""'s"", 'home']}, 'category': 'Hotel#General', 'opinion': {'from': 6, 'to': 8, 'term': ['very', 'nice']}, 'sentiment': 'POS'}]"
"Recommend , unless you looking for a lot of space .",ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Hotel#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Recommend']}, 'sentiment': 'POS'}]"
Great place to stay if you are looking for your own private secure room .,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Hotel#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Great']}, 'sentiment': 'POS'}]"
Great place to stay for our trip to Boston !,ACOS,"[{'aspect': {'from': 1, 'to': 2, 'term': ['place']}, 'category': 'Hotel#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Great']}, 'sentiment': 'POS'}]"
It is also close to Harvard square .,ACOS,"[{'aspect': {'from': -1, 'to': -1, 'term': ['NULL']}, 'category': 'Location#General', 'opinion': {'from': -1, 'to': -1, 'term': ['NULL']}, 'sentiment': 'POS'}]"
Convenient location and the place is clean .,ACOS,"[{'aspect': {'from': 4, 'to': 5, 'term': ['place']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 6, 'to': 7, 'term': ['clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 1, 'to': 2, 'term': ['location']}, 'category': 'Location#General', 'opinion': {'from': 0, 'to': 1, 'term': ['Convenient']}, 'sentiment': 'POS'}]"
"Very clean , nicely decorated apartment , with plenty of space .",ACOS,"[{'aspect': {'from': 5, 'to': 6, 'term': ['apartment']}, 'category': 'Hotel#Cleanliness', 'opinion': {'from': 0, 'to': 2, 'term': ['Very', 'clean']}, 'sentiment': 'POS'}, {'aspect': {'from': 10, 'to': 11, 'term': ['space']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 8, 'to': 9, 'term': ['plenty']}, 'sentiment': 'POS'}, {'aspect': {'from': 5, 'to': 6, 'term': ['apartment']}, 'category': 'Hotel#Design_features', 'opinion': {'from': 3, 'to': 4, 'term': ['nicely']}, 'sentiment': 'POS'}]"
